Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;11.03.2018;14:05;101184;Ritterhude, SZ;303100;ROL MJA (Ü);ROL MJA Nord;TuSG Ritterhude;TSV Germania Cadenberge;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sun.;11.03.2018;14:45;101113;Bremen-Woltmershausen, MZH Roter Sand;211083;BrL F;Bremenliga F;TS Woltmershausen II;SG Arbergen-Mahndorf II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:45;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;210098;LK F KRAGE;Landesklasse F KRAGE;ATSV Habenhausen II;TSV Intschede;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:00;101130;Bremen-Hastedt, VH Hastedter TSV;108100;LL F;Landesliga F Bremen;SG HC Bremen/Hastedt;TuS Sulingen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:15;813024;Delmenhorst, SH Am Stadion ;211084;BrL F;Bremenliga F;HSG Delmenhorst II;SVGO Bremen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:15;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;221034;StL A F;Stadtliga A F;SG Findorff III;SG HC Bremen/Hastedt II;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;11.03.2018;16:00;606108;Schwanewede, Heideschule;321080;BrL MJB;Bremenliga MJB ;HSG Schwanewede/Nk. II;SVGO Bremen;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;11.03.2018;16:00;606101;Osterholz-Scharmbeck, KSH;331085;BrL MJC;Bremenliga MJC;VSK Osterholz-Scharmbeck;SG Arbergen-Mahndorf;="0:0";="0:0";HV Grasberg von 2010 SR;Handballverein Grasberg 2010 e.V.;;;;;;
Sun.;11.03.2018;16:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;210099;LK F KRAGE;Landesklasse F KRAGE;SV Werder Bremen III;SG Arbergen-Mahndorf;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:00;101124;Bremen-Osterholz-Tenever, BSA OT Bremen;14090;RL F;RL F;TSV OT Bremen;TSV Schwarme;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:00;101166;Bremen-Farge, Vereinshalle TSV Farge-Rekum;131063;StL B M;Stadtliga B M;TSV Farge-Rekum II;SC Weyhe II;="0:0";="0:0";TS Woltmershausen SR;TS Woltmershausen;;;;;;
Sun.;11.03.2018;16:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;111098;BrL M;Bremenliga M;TuS Komet Arsten;SG Findorff II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:30;101113;Bremen-Woltmershausen, MZH Roter Sand;221035;StL A F;Stadtliga A F;TS Woltmershausen III;SG Buntentor/Neustadt II;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;11.03.2018;16:50;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;231037;StL B F;Stadtliga B F;SG Findorff IV;HSG Vegesack/Hammersbeck II;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;11.03.2018;17:00;101130;Bremen-Hastedt, VH Hastedter TSV;106133;LL M;Landesliga M Bremen;SG HC Bremen/Hastedt II;TSV Daverden;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;103139;OL M;Oberliga M Nordsee;ATSV Habenhausen II;SG VTB/Altjührden;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;17:15;813024;Delmenhorst, SH Am Stadion ;121085;StL A M;Stadtliga A M;HSG Delmenhorst IV;SG Buntentor/Neustadt III;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sun.;11.03.2018;17:45;101124;Bremen-Osterholz-Tenever, BSA OT Bremen;11108;RL M;RL  M;TSV OT Bremen;HSG PHOENIX II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;18:00;606101;Osterholz-Scharmbeck, KSH;111099;BrL M;Bremenliga M;VSK Osterholz-Scharmbeck;SV Hemelingen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;18:00;606108;Schwanewede, Heideschule;111100;BrL M;Bremenliga M;HSG Schwanewede/Nk. III;SVGO Bremen III;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;18:00;101165;Bremen-Aumund, Oberschule Lerchenstrasse;111101;BrL M;Bremenliga M;HSG Vegesack/Hammersbeck;SV Werder Bremen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;18:15;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;221036;StL A F;Stadtliga A F;TuS Komet Arsten III;ATSV Habenhausen III;="0:0";="0:0";HSG Lesum/St. Magnus SR;HSG Lesum/St.Magnus;;;;;;
Sun.;11.03.2018;18:30;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;111102;BrL M;Bremenliga M;SG Findorff;HSG Delmenhorst III;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;19:15;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;121086;StL A M;Stadtliga A M;ATSV Habenhausen IV;TuS Tarmstedt;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sun.;11.03.2018;20:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;121087;StL A M;Stadtliga A M;SG Findorff III;SG Buntentor/Neustadt II;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Fri.;16.03.2018;20:30;606108;Schwanewede, Heideschule;106134;LL M;Landesliga M Bremen;HSG Schwanewede/Nk. II;SG Achim/Baden II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:00;101184;Ritterhude, SZ;131064;StL B M;Stadtliga B M;TuSG Ritterhude;SG Findorff IV;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sat.;17.03.2018;19:00;606108;Schwanewede, Heideschule;103142;OL M;Oberliga M Nordsee;HSG Schwanewede/Nk.;ATSV Habenhausen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:15;813024;Delmenhorst, SH Am Stadion ;106139;LL M;Landesliga M Bremen;HSG Delmenhorst II;VfL Horneburg;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:30;101142;Bremen-Schwachhausen, VH 1860 Baumschulenweg;211085;BrL F;Bremenliga F;Bremen 1860;HSG Lesum/St.Magnus;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;12:00;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;331086;BrL MJC;Bremenliga MJC;SVGO Bremen;VSK Osterholz-Scharmbeck;="0:0";="0:0";TS Woltmershausen SR;TS Woltmershausen;;;;;;
Sat.;07.04.2018;13:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303101;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen;JMSG Loxstedt/Bexhövede/HG Bremerhaven;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;07.04.2018;15:00;101120;Bremen-Arbergen, VH SGBO Heisiusstr.;331087;BrL MJC;Bremenliga MJC;SG Arbergen-Mahndorf;TV Lilienthal;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sat.;07.04.2018;15:00;101130;Bremen-Hastedt, VH Hastedter TSV;431103;BrL WJC;Bremenliga WJC;SG HC Bremen/Hastedt;TuS Komet Arsten II;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sat.;07.04.2018;15:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;111103;BrL M;Bremenliga M;SVGO Bremen III;SG Findorff;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;16:00;606106;Lilienthal-Falkenberg, Schoofmoor II;111104;BrL M;Bremenliga M;TV Lilienthal;HSG Vegesack/Hammersbeck;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;16:00;101113;Bremen-Woltmershausen, MZH Roter Sand;200103;LK M KRAGE;Landesklasse M KRAGE;TS Woltmershausen;HSG Lesum/St.Magnus;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;16:30;101160;Bremen-Lesum, VH Lesum/St. Magnus;331088;BrL MJC;Bremenliga MJC;JMSG Bremen-Nord;SG Findorff;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sat.;07.04.2018;16:45;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;210104;LK F KRAGE;Landesklasse F KRAGE;SG Arbergen-Mahndorf;TuS Rotenburg;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;17:00;813024;Delmenhorst, SH Am Stadion ;111105;BrL M;Bremenliga M;HSG Delmenhorst III;SG Findorff II;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;331089;BrL MJC;Bremenliga MJC;ATSV Habenhausen;HSG Schwanewede/Nk. II;="0:0";="0:0";SG Arbergen-Mahndorf SR;SG Arbergen-Mahndorf;;;;;;
Sat.;07.04.2018;17:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;108105;LL F;Landesliga F Bremen;SG Findorff;TSV Bremervörde;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;17:00;101130;Bremen-Hastedt, VH Hastedter TSV;106143;LL M;Landesliga M Bremen;SG HC Bremen/Hastedt II;VfL Fredenbeck III;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;17:00;101108;Bremen-Neustadt, Bezirkssportanlage Süd;121088;StL A M;Stadtliga A M;SG Buntentor/Neustadt III;TSV Farge-Rekum;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sat.;07.04.2018;17:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;111106;BrL M;Bremenliga M;SVGO Bremen II;TuS Komet Arsten;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;18:00;101160;Bremen-Lesum, VH Lesum/St. Magnus;211086;BrL F;Bremenliga F;HSG Lesum/St.Magnus;SVGO Bremen II;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;18:30;101121;Bremen-Hemelingen, Wilhelm-Olbers-Schule Drebberstr.;111107;BrL M;Bremenliga M;SV Hemelingen;HSG Schwanewede/Nk. III;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;18:30;101168;Lemwerder, Sport- und Freizeitzentrum Lemwerder;117107;LK WE M;Landesklasse WE M Nord;HSG Grüppenb./Bookholzb. II;HSG Blexer TB/SVN;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;19:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;211087;BrL F;Bremenliga F;SG Findorff II;HSG Delmenhorst II;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;19:00;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;200106;LK M KRAGE;Landesklasse M KRAGE;SG Arbergen-Mahndorf;SG Buntentor/Neustadt;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;19:00;101108;Bremen-Neustadt, Bezirkssportanlage Süd;121089;StL A M;Stadtliga A M;SG Buntentor/Neustadt II;HSG Lesum/St.Magnus II;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sat.;07.04.2018;19:15;813024;Delmenhorst, SH Am Stadion ;105145;VL M;Verbandsliga M Nordsee;HSG Delmenhorst;HSG Grüppenb./Bookholzb.;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;19:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;106146;LL M;Landesliga M Bremen;SVGO Bremen;HSG Schwanewede/Nk. II;="0:0";="0:0";;;;;;;;
Sat.;07.04.2018;19:30;101130;Bremen-Hastedt, VH Hastedter TSV;103153;OL M;Oberliga M Nordsee;SG HC Bremen/Hastedt;SV Beckdorf;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;10:00;101184;Ritterhude, SZ;431104;BrL WJC;Bremenliga WJC;TuSG Ritterhude;SV Werder Bremen II;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;08.04.2018;11:00;101101;Leeste, Kooperative Gesamtschule Leeste I;401126;ROL WJA (Ü);ROL WJA Mitte;SC Weyhe;HV Grasberg;="0:0";="0:0";TuS Komet Arsten SR;TuS Komet Arsten;;;;;;
Sun.;08.04.2018;11:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;431105;BrL WJC;Bremenliga WJC;SVGO Bremen;TuS Komet Arsten III;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;08.04.2018;12:00;606108;Schwanewede, Heideschule;431106;BrL WJC;Bremenliga WJC;HSG Schwanewede/Nk.;SG Findorff;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;08.04.2018;12:05;101184;Ritterhude, SZ;401122;ROL WJA (Ü);ROL WJA Mitte;TuSG Ritterhude II;HG Bremerhaven;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;08.04.2018;13:00;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303104;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen II;TuSG Ritterhude;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;08.04.2018;14:00;606108;Schwanewede, Heideschule;303105;ROL MJA (Ü);ROL MJA Nord;HSG Schwanewede/Nk.;HV Grasberg;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;14:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;401125;ROL WJA (Ü);ROL WJA Mitte;SV Werder Bremen II;TuS Komet Arsten II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;08.04.2018;14:20;101165;Bremen-Aumund, Oberschule Lerchenstrasse;431107;BrL WJC;Bremenliga WJC;HSG Vegesack/Hammersbeck;TV Lilienthal;="0:0";="0:0";Bremen 1860 SR;Bremen 1860;;;;;;
Sun.;08.04.2018;14:45;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;106147;LL M;Landesliga M Bremen;ATSV Habenhausen III;HSG Verden-Aller;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;15:00;101113;Bremen-Woltmershausen, MZH Roter Sand;431108;BrL WJC;Bremenliga WJC;TS Woltmershausen;SG Arbergen-Mahndorf;="0:0";="0:0";Bremen 1860 SR;Bremen 1860;;;;;;
Sun.;08.04.2018;15:00;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;210106;LK F KRAGE;Landesklasse F KRAGE;TuS Komet Arsten II;SV Werder Bremen III;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;16:00;101165;Bremen-Aumund, Oberschule Lerchenstrasse;211088;BrL F;Bremenliga F;HSG Vegesack/Hammersbeck;SG Buntentor/Neustadt;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;16:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;111108;BrL M;Bremenliga M;SV Werder Bremen;VSK Osterholz-Scharmbeck;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;16:00;606108;Schwanewede, Heideschule;210107;LK F KRAGE;Landesklasse F KRAGE;HSG Schwanewede/Nk.;TSV Intschede;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;16:30;101113;Bremen-Woltmershausen, MZH Roter Sand;121091;StL A M;Stadtliga A M;TS Woltmershausen II;HSG Delmenhorst IV;="0:0";="0:0";HSG Lesum/St. Magnus SR;HSG Lesum/St.Magnus;;;;;;
Sun.;08.04.2018;17:00;101120;Bremen-Arbergen, VH SGBO Heisiusstr.;211089;BrL F;Bremenliga F;SG Arbergen-Mahndorf II;SVGO Bremen;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;107154;OL F;Oberliga F Nordsee;ATSV Habenhausen;VfL Oldenburg III;="0:0";="0:0";;;;;;;;
Sun.;08.04.2018;17:00;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;121092;StL A M;Stadtliga A M;SG Arbergen-Mahndorf II;ATSV Habenhausen IV;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;08.04.2018;18:30;101113;Bremen-Woltmershausen, MZH Roter Sand;210108;LK F KRAGE;Landesklasse F KRAGE;TS Woltmershausen;TuSG Ritterhude;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;12:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;431109;BrL WJC;Bremenliga WJC;SV Werder Bremen II;SG HC Bremen/Hastedt;="0:0";="0:0";TuS Komet Arsten SR;TuS Komet Arsten;;;;;;
Sat.;14.04.2018;12:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;321081;BrL MJB;Bremenliga MJB ;SVGO Bremen;TS Woltmershausen;="0:0";="0:0";TuS Komet Arsten SR;TuS Komet Arsten;;;;;;
Sat.;14.04.2018;14:00;606107;Grasberg, SH;303106;ROL MJA (Ü);ROL MJA Nord;HV Grasberg;HSG Blexer TB/SVN;="0:0";="0:0";TuS Tarmstedt SR;TuS Tarmstedt;;;;;;
Sat.;14.04.2018;14:00;101166;Bremen-Farge, Vereinshalle TSV Farge-Rekum;121093;StL A M;Stadtliga A M;TSV Farge-Rekum;TS Woltmershausen II;="0:0";="0:0";VSK Osterholz-Scharmbeck SR;VSK Osterholz-Scharmbeck;;;;;;
Sat.;14.04.2018;14:20;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;111109;BrL M;Bremenliga M;SG Findorff;SV Hemelingen;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;14:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;211091;BrL F;Bremenliga F;SVGO Bremen II;Bremen 1860;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;15:00;606108;Schwanewede, Heideschule;331092;BrL MJC;Bremenliga MJC;HSG Schwanewede/Nk. II;SV Werder Bremen;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sat.;14.04.2018;15:00;101130;Bremen-Hastedt, VH Hastedter TSV;221038;StL A F;Stadtliga A F;SG HC Bremen/Hastedt II;TS Woltmershausen III;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sat.;14.04.2018;15:00;101108;Bremen-Neustadt, Bezirkssportanlage Süd;221037;StL A F;Stadtliga A F;SG Buntentor/Neustadt II;TuS Komet Arsten III;="0:0";="0:0";HSG Delmenhorst SR;HSG Delmenhorst;;;;;;
Sat.;14.04.2018;16:00;101113;Bremen-Woltmershausen, MZH Roter Sand;211092;BrL F;Bremenliga F;TS Woltmershausen II;HSG Vegesack/Hammersbeck;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;16:00;606107;Grasberg, SH;401127;ROL WJA (Ü);ROL WJA Mitte;HV Grasberg;TSV Germania Cadenberge;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sat.;14.04.2018;16:00;101166;Bremen-Farge, Vereinshalle TSV Farge-Rekum;131066;StL B M;Stadtliga B M;TSV Farge-Rekum II;SV Werder Bremen III;="0:0";="0:0";VSK Osterholz-Scharmbeck SR;VSK Osterholz-Scharmbeck;;;;;;
Sat.;14.04.2018;16:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;131065;StL B M;Stadtliga B M;SG Findorff IV;SC Weyhe;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sat.;14.04.2018;16:30;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;210109;LK F KRAGE;Landesklasse F KRAGE;SV Werder Bremen III;TS Woltmershausen;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:00;606108;Schwanewede, Heideschule;111110;BrL M;Bremenliga M;HSG Schwanewede/Nk. III;SV Werder Bremen;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:00;101108;Bremen-Neustadt, Bezirkssportanlage Süd;200111;LK M KRAGE;Landesklasse M KRAGE;SG Buntentor/Neustadt;HSG Mittelweser/Eystrup;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:00;101160;Bremen-Lesum, VH Lesum/St. Magnus;200110;LK M KRAGE;Landesklasse M KRAGE;HSG Lesum/St.Magnus;HSG Bruchhausen-Vilsen;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:00;101130;Bremen-Hastedt, VH Hastedter TSV;108110;LL F;Landesliga F Bremen;SG HC Bremen/Hastedt;HG Bremerhaven;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;121094;StL A M;Stadtliga A M;ATSV Habenhausen IV;SG Buntentor/Neustadt III;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sat.;14.04.2018;17:15;813024;Delmenhorst, SH Am Stadion ;108112;LL F;Landesliga F Bremen;HSG Delmenhorst;SG Findorff;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;17:30;101184;Ritterhude, SZ;210111;LK F KRAGE;Landesklasse F KRAGE;TuSG Ritterhude;HSG Bützfleth/Drochtersen II;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;18:00;606107;Grasberg, SH;200113;LK M KRAGE;Landesklasse M KRAGE;HV Grasberg;SG Arbergen-Mahndorf;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;18:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;221039;StL A F;Stadtliga A F;SG Findorff III;SV Werder Bremen IV;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sat.;14.04.2018;18:30;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;107158;OL F;Oberliga F Nordsee;SV Werder Bremen II;HSG Wilhelmshaven;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;19:00;101108;Bremen-Neustadt, Bezirkssportanlage Süd;211094;BrL F;Bremenliga F;SG Buntentor/Neustadt;HSG Lesum/St.Magnus;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;19:00;101130;Bremen-Hastedt, VH Hastedter TSV;106151;LL M;Landesliga M Bremen;SG HC Bremen/Hastedt II;SVGO Bremen;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;19:00;606108;Schwanewede, Heideschule;103156;OL M;Oberliga M Nordsee;HSG Schwanewede/Nk.;VfL Edewecht;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;19:00;101160;Bremen-Lesum, VH Lesum/St. Magnus;121095;StL A M;Stadtliga A M;HSG Lesum/St.Magnus II;SG Findorff III;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sat.;14.04.2018;19:15;813024;Delmenhorst, SH Am Stadion ;106152;LL M;Landesliga M Bremen;HSG Delmenhorst II;ATSV Habenhausen III;="0:0";="0:0";;;;;;;;
Sat.;14.04.2018;19:15;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;103157;OL M;Oberliga M Nordsee;ATSV Habenhausen II;TV Neerstedt;="0:0";="0:0";;;;;;;;
Sun.;15.04.2018;09:45;101120;Bremen-Arbergen, VH SGBO Heisiusstr.;431110;BrL WJC;Bremenliga WJC;SG Arbergen-Mahndorf;SVGO Bremen;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;15.04.2018;10:20;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;431111;BrL WJC;Bremenliga WJC;SG Findorff;HSG Vegesack/Hammersbeck;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sun.;15.04.2018;11:00;606105;Lilienthal-Falkenberg, Schoofmoor I;431112;BrL WJC;Bremenliga WJC;TV Lilienthal;TuSG Ritterhude;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;15.04.2018;11:30;101101;Leeste, Kooperative Gesamtschule Leeste I;131067;StL B M;Stadtliga B M;SC Weyhe II;TuSG Ritterhude;="0:0";="0:0";ATSV Habenhausen SR;ATSV Habenhausen;;;;;;
Sun.;15.04.2018;11:50;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;331093;BrL MJC;Bremenliga MJC;SG Findorff;SG Arbergen-Mahndorf;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sun.;15.04.2018;12:30;606102;Osterholz-Scharmbeck, August-Schlüter-Halle;321082;BrL MJB;Bremenliga MJB ;VSK Osterholz-Scharmbeck;SV Werder Bremen;="0:0";="0:0";HSG Lesum/St. Magnus SR;HSG Lesum/St.Magnus;;;;;;
Sun.;15.04.2018;12:30;606105;Lilienthal-Falkenberg, Schoofmoor I;331094;BrL MJC;Bremenliga MJC;TV Lilienthal;SVGO Bremen;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;15.04.2018;12:30;101104;Bremen-Kattenesch, Gymnasium Obervieland;431113;BrL WJC;Bremenliga WJC;TuS Komet Arsten III;HSG Schwanewede/Nk.;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;15.04.2018;13:15;813024;Delmenhorst, SH Am Stadion ;211095;BrL F;Bremenliga F;HSG Delmenhorst II;SG Arbergen-Mahndorf II;="0:0";="0:0";;;;;;;;
Sun.;15.04.2018;13:20;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;111111;BrL M;Bremenliga M;SG Findorff II;SVGO Bremen III;="0:0";="0:0";;;;;;;;
Sun.;15.04.2018;14:00;606105;Lilienthal-Falkenberg, Schoofmoor I;321083;BrL MJB;Bremenliga MJB ;TV Lilienthal;HSG Delmenhorst II;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;15.04.2018;14:00;101104;Bremen-Kattenesch, Gymnasium Obervieland;431114;BrL WJC;Bremenliga WJC;TuS Komet Arsten II;TS Woltmershausen;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;15.04.2018;14:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;210112;LK F KRAGE;Landesklasse F KRAGE;ATSV Habenhausen II;HSG Schwanewede/Nk.;="0:0";="0:0";;;;;;;;
Sun.;15.04.2018;14:15;606102;Osterholz-Scharmbeck, August-Schlüter-Halle;331095;BrL MJC;Bremenliga MJC;VSK Osterholz-Scharmbeck;SV Werder Bremen II;="0:0";="0:0";HSG Lesum/St. Magnus SR;HSG Lesum/St.Magnus;;;;;;
Sun.;15.04.2018;15:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;321084;BrL MJB;Bremenliga MJB ;SG Findorff;HSG Lesum/St.Magnus;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sun.;15.04.2018;15:00;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;303109;ROL MJA (Ü);ROL MJA Nord;TuS Komet Arsten;SVGO Bremen II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;15.04.2018;15:00;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;121096;StL A M;Stadtliga A M;SVGO Bremen IV;SG Arbergen-Mahndorf II;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
